Date,Time,City,Location,Latitude,Longitude,High_Accuracy,Direction,Type,Lanes_Blocked,Involved,Tweet,Source
2018-09-07,8:17 AM,Quezon City,EDSA MAIN AVE.,14.613660000000001,121.053801,1,SB,VEHICULAR ACCIDENT,1.0,2 BUSES,MMDA ALERT: Vehicular accident at EDSA Main Ave. SB involving 2 buses as of 8:17 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037860891780206593
2018-09-07,8:18 AM,Quezon City,EDSA MAIN AVE.,14.613660000000001,121.053801,1,SB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Main Ave. SB as of 8:18 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1037861106583187456
2018-09-07,8:24 AM,Quezon City,EDSA MAIN AVE.,14.613660000000001,121.053801,1,SB,VEHICULAR ACCIDENT,1.0,BUS AND CAR,MMDA ALERT: Vehicular accident at EDSA Main Ave. SB involving bus and car as of 8:24 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037861222593384448
2018-09-07,8:46 AM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Boni NB as of 8:46 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1037866270169825280
2018-09-07,8:59 AM,Quezon City,EDSA TIMOG,14.63291,121.044944,1,WB,VEHICULAR ACCIDENT,1.0,AUV AND CAR,MMDA ALERT: Vehicular accident at EDSA Timog WB involving AUV and car as of 8:59 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037870850244980736
2018-09-07,9:18 AM,Mandaluyong,EDSA QUEZON AVE.,14.582431,121.05446699999999,0,NB,SELF ACCIDENT,1.0,MC,MMDA ALERT: Self accident at EDSA Quezon Ave. NB involving MC as of 9:18 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037874808153825280
2018-09-07,9:28 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,1,SB,VEHICULAR ACCIDENT,1.0,2 VAN,MMDA ALERT: Vehicular accident at C5 Eastwood SB involving 2 van as of 9:28 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037878845259444224
2018-09-07,9:50 AM,Makati City,C5 KALAYAAN,14.556079,121.06293600000001,1,SB,VEHICULAR ACCIDENT,1.0,PICK UP AND CAR,MMDA ALERT: Vehicular accident at C5 Kalayaan SB involving pick up and car as of 9:50 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037883687533039616
2018-09-07,10:10 AM,Quezon City,EDSA NEPA Q-MART,14.627928,121.04725900000001,1,NB,RALLYIST,,30 PAX,"MMDA ALERT: Rallyist at EDSA Nepa Q-Mart NB more or less 30 pax as of 10:10 AM. Involved Group: Anak Pawis, KMU, Ga… https://t.co/x3W54SQnsW",https://twitter.com/mmda/status/1037892830314749952
2018-09-07,10:34 AM,Pasay City,EDSA TAFT,14.537498999999999,121.000698,1,NB,ONGOING DPWH ROAD PATCHING,1.0,,MMDA ALERT: Ongoing DPWH road patching at EDSA Taft NB as of 10:34 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037894233422610432
2018-09-07,10:35 AM,Quezon City,EDSA MONTE,14.62385,121.049123,1,NB,ONGOING MMDA TECHNICAL CCTV REPAIR,1.0,,MMDA ALERT: Ongoing MMDA technical cctv repair at EDSA Monte NB as of 10:35 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037894544329592832
2018-09-07,10:50 AM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,1,NB,VEHICULAR ACCIDENT,1.0,MC AND CAR,MMDA ALERT: Vehicular accident at EDSA Ayala tunnel NB involving MC and car as of 10:50 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037900455953612800
2018-09-07,11:48 AM,Quezon City,C5 LIBIS,14.603015,121.079256,1,NB,VEHICULAR ACCIDENT,1.0,TRUCK AND CAR,MMDA ALERT: Vehicular accident at C5 Libis NB involving truck and car as of 11:48 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037911432010981376
2018-09-07,12:37 PM,Pasig City,C5 LANUZA,14.577625,121.073462,1,SB,STALLED VAN DUE TO MECHANICAL PROBLEM,1.0,VAN,MMDA ALERT: Stalled van due to mechanical problem at C5 Lanuza SB as of 12:37 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1037924209635155968
2018-09-07,12:43 PM,Quezon City,ORTIGAS ROBINSON,14.592514999999999,121.058225,0,EB,STALLED CLOSED VAN DUE TO MECHANICAL PROBLEM,1.0,CLOSED VAN,MMDA ALERT: Stalled closed van due to mechanical problem at Ortigas Robinson EB as of 12:43 PM. 1 lane occupied. MM… https://t.co/sLVYtjMqN2,https://twitter.com/mmda/status/1037927184457842688
2018-09-07,1:44 PM,Pasig City,ORTIGAS LANUZA,14.589191,121.07126799999999,1,EB,MULTIPLE COLLISION,2.0,TRUCK AND 2 MC,MMDA ALERT: Multiple Collision at Ortigas Lanuza EB involving truck and 2 MC as of 1:44 PM. 2 lanes occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037940935605141504
2018-09-07,1:48 PM,Quezon City,KATIPUNAN UP TOWN,14.651395,121.07441499999999,1,NB,VEHICULAR ACCIDENT,1.0,TRUCK AND CAR,MMDA ALERT: Vehicular accident at Katipunan UP Town NB involving truck and car as of 1:48 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1037942113655115776
2018-09-07,3:19 PM,Mandaluyong,EDSA QUEZON AVE.,14.582431,121.05446699999999,0,SB,VEHICULAR ACCIDENT,2.0,VAN AND BUS,MMDA ALERT: Vehicular accident at EDSA Quezon ave. SB involving van and bus as of 3:19 PM. 2 lanes occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1037968557265453056
2018-09-07,3:35 PM,Quezon City,EDSA MRT NORTH,14.662621,121.0664,1,SB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA MRT North SB as of 3:35 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1037970743072456704
2018-09-07,3:54 PM,Pasig City,C5 ORTIGAS,14.589706,121.079945,1,NB,STALLED VAN DUE TO FLAT TIRE,1.0,VAN,MMDA ALERT: Stalled van due to flat tire at C5 Ortigas NB as of 3:54 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1037975916687704064
2018-09-07,3:57 PM,Pasay City,ROXAS BLVD. BUENDIA,14.552294,120.98949099999999,0,NB,VEHICULAR ACCIDENT,2.0,VAN AND AUV,MMDA ALERT: Vehicular accident at Roxas Blvd. Buendia NB involving van and AUV as of 3:57 PM. 2 lanes occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1037976456502996992
2018-09-07,5:48 PM,Pasay City,NICHOLS SALES,14.523696,121.026142,1,,VEHICULAR ACCIDENT,1.0,MOTORCYCLE AND SUV,MMDA ALERT: Vehicular accident at Nichols Sales Rotonda involving motorcycle and SUV as of 5:48 PM. 1 lane occupied… https://t.co/bAj5c7tQhR,https://twitter.com/mmda/status/1038004578828996608
2018-09-07,6:28 PM,Pasig City,EDSA BONI TRANSCOM,14.570893,121.04669399999999,0,SB,VEHICULAR ACCIDENT,1.0,BUS AND AUV,MMDA ALERT: Vehicular accident at EDSA Boni fronting Transcom SB involving bus and AUV as of 6:28 PM. 1 lane occupi… https://t.co/orUDqBsOwA,https://twitter.com/mmda/status/1038031550594482176
2018-09-07,7:07 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.05036499999999,1,NB,VEHICULAR ACCIDENT,1.0,BUS AND AUV,MMDA ALERT: Vehicular accident at EDSA Reliance NB involving bus and AUV as of 7:07 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038031771189694465
2018-09-07,7:15 PM,Quezon City,EDSA TRINOMA,14.652928,121.031852,1,NB,STALLED SUV DUE TO MECHANICAL DEFECT,1.0,SUV,MMDA ALERT: Stalled SUV due to mechanical defect at EDSA Trinoma NB as of 7:15 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038032650995302400
2018-09-07,7:30 PM,Quezon City,C5 LIBIS BLUERIDGE,14.614695000000001,121.072498,0,SB,VEHICULAR ACCIDENT,1.0,VAN AND AUV,MMDA ALERT: Vehicular accident at C5 Libis Blueridge SB involving van and AUV as of 7:30 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038034235557273600
2018-09-07,9:12 PM,Quezon City,C5 UP TOWN CENTER KATIPUNAN,14.651395,121.07441499999999,1,NB,VEHICULAR ACCIDENT,1.0,CAR AND PICK-UP,MMDA ALERT: Vehicular accident at C5 UP Town Center Katipunan NB involving car and pick-up as of 9:12 PM. 1 lane oc… https://t.co/k7mvw9aqfe,https://twitter.com/mmda/status/1038056195884429312
2018-09-07,10:57 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,1,NB,VEHICULAR ACCIDENT,1.0,CAR AND BUS,MMDA ALERT: Vehicular accident at EDSA SM North NB involving car and bus as of 10:57 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1038082161507676160
2018-09-07,7:15 AM,Mandaluyong,EDSA BONI AVE.,14.574014000000002,121.04841,1,SB,VEHICULAR ACCIDENT,1.0,VAN AND MC,"MMDA ALERT: Vehicular accident at EDSA Boni Ave, SB involving van and MC as of 7:15 AM. 1 lane occupied MMDA on site. #mmda",https://twitter.com/mmda/status/1038205001036791808
2018-09-07,7:20 AM,Pasay City,ROXAS P.OCAMPO,14.559551,120.987075,0,SB,MULTIPLE COLLISION,2.0,"CAR, SUV AND MC","MMDA ALERT: Multiple collision at Roxas P.Ocampo SB involving car, SUV and MC as of 7:20 AM. 2 lanes occupied MMDA on site. #mmda",https://twitter.com/mmda/status/1038208067383377920
2018-09-08,8:03 AM,Quezon City,EDSA FARMERS,14.619717000000001,121.050978,1,NB,VEHICULAR ACCIDENT,1.0,CAR AND MC,MMDA ALERT: Vehicular accident at EDSA Farmers NB involving car and MC as of 8:03 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038219892887961600
2018-09-08,8:19 AM,Quezon City,KATIPUNAN ATENEO,14.638481,121.07453999999998,1,NB,VEHICULAR ACCIDENT,1.0,2 MC'S,MMDA ALERT: Vehicular accident at Katipunan Ateneo NB involving 2 MC's as of 8:19 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038219998710255616
2018-09-08,8:15 AM,Quezon City,KATIPUNAN ATENEO,14.638481,121.07453999999998,1,NB,ONGOING SCHOOL ACTIVITY,,,"MMDA ALERT: As of 8:15 AM, Ongoing School Activity-Milo best/dekada 70  at Katipunan Ateneo NB. Expect heavy traffi… https://t.co/GokgrGNiGv",https://twitter.com/mmda/status/1038223083402711040
2018-09-08,10:38 AM,Makati City,C5 SM AURA,14.546139000000002,121.05543200000001,1,NB,VEHICULAR ACCIDENT,1.0,PUJ AND MC,MMDA ALERT: Vehicular accident at C5 SM Aura NB involving PUJ and MC as of 10:38 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038256638199652354
2018-09-08,11:23 AM,Quezon City,ELLIPTICAL ROAD VISAYAS AVE.,14.654185,121.047569,1,,RALLYIST,2.0,100 PAX,MMDA ALERT: Rallyist at Elliptical Visayas NFA more or less 100 pax  as of 11:23 AM. 2 lanes occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038267640035172352
2018-09-08,11:30 AM,Quezon City,ELLIPTICAL ROAD QUEZON AVE.,14.650096,121.047073,1,WB,VEHICULAR ACCIDENT,1.0,2 CARS,"MMDA ALERT: Vehicular accident at Quezon Ave, Elliptical WB involving 2 car as of 11:30 AM. 1 lane occupied MMDA on site. #mmda",https://twitter.com/mmda/status/1038271467631259649
2018-09-08,11:39 AM,Quezon City,ELLIPTICAL ROAD NHA,14.649706,121.05181599999999,1,,RALLYIST,2.0,60 PAX,MMDA ALERT: Rallyist at Elliptical NHA more or less 60 pax  as of 11:39 AM. 2 lanes occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038274719714238464
2018-09-08,11:55 AM,Pasay City,EDSA TAFT,14.537498999999999,121.000698,1,SB,VEHICULAR ACCIDENT,1.0,BUS AND CLOSED VAN,MMDA ALERT: Vehicular accident at EDSA Taft SB involving bus and closed van as of 11:55 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038276722473332736
2018-09-08,12:06 PM,Pasig City,MARCOS HIGHWAY ROBINSONS,14.620285999999998,121.099874,1,EB,VEHICULAR ACCIDENT,1.0,MC AND SUV,MMDA ALERT: Vehicular accident at Marcos highway Robinson EB involving MC and SUV as of 12:06 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038280202290253824
2018-09-08,12:18 PM,Makati City,EDSA AYALA,14.550028,121.029058,1,SB,VEHICULAR ACCIDENT,1.0,MC AND BUS,MMDA ALERT: Vehicular accident at EDSA Ayala SB involving MC and bus as of 12:18 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038284995847057408
2018-09-08,12:20 PM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Pioneer NB as of 12:20 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038285761257254917
2018-09-08,12:43 PM,Mandaluyong,EDSA GUADIX,14.589432,121.057243,1,NB,STALLED CAR DUE TO MECHANICAL PROBLEM,1.0,CAR,MMDA ALERT: Stalled car due to mechanical problem at EDSA Guadix  NB as of 12:43 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038289390911410177
2018-09-08,2:23 PM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,1,SB,VEHICULAR ACCIDENT,1.0,2-CARS,MMDA ALERT: Vehicular accident at C5 Greenmeadows SB involving 2-cars as of 2:23 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038313907415220224
2018-09-08,3:02 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.05556200000001,1,NB,VEHICULAR ACCIDENT,1.0,VAN AND BUS,MMDA ALERT: Vehicular accident at EDSA Megamall NB involving van and bus as of 3:02 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038332035905990658
2018-09-08,3:42 PM,Makati City,EDSA KALAYAAN,14.55778,121.038293,1,NB,VEHICULAR ACCIDENT,2.0,VAN AND TAXI,MMDA ALERT: Vehicular accident at EDSA Kalayaan NB involving van and taxi as of 3:42 PM. 2 lanes occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038333527207567361
2018-09-08,3:44 PM,Quezon City,C5 LIBIS FLYOVER,14.615416,121.074246,1,SB,VEHICULAR ACCIDENT,2.0,VAN AND CAR,MMDA ALERT: Vehicular accident at C5 Libis Flyover SB involving van and car as of 3:44 PM. 2 lanes occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038334088057249793
2018-09-08,4:14 PM,Makati City,EDSA BUENDIA,14.554948999999999,121.034967,1,NB,VEHICULAR ACCIDENT,1.0,JEEP AND TAXI,MMDA ALERT: Vehicular accident at EDSA Buendia NB involving jeep and taxi as of 4:14 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038344972959764486
2018-09-08,5:10 PM,Makati City,EDSA BUENDIA,14.554948999999999,121.034967,1,SB,VEHICULAR ACCIDENT,1.0,2 CARS,MMDA ALERT: Vehicular accident at EDSA Buendia SB involving 2 cars as of 5:10 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038361561453096960
2018-09-08,5:11 PM,Quezon City,MINDANAO AVE. TANDANG SORA,14.677102,121.03218999999999,0,NB,VEHICULAR ACCIDENT,2.0,TAXI AND TRUCK,MMDA ALERT: Vehicular accident at Mindanao Ave. Tandang Sora NB involvingtaxi and truck as of 5:11 PM. 2 lanes occu… https://t.co/7aBdjv4tNI,https://twitter.com/mmda/status/1038362075284746241
2018-09-08,5:27 PM,Quezon City,"COMMONWEALTH, SHOPWISE",14.676746,121.08259199999999,0,EB,VEHICULAR ACCIDENT,2.0,BUS AND CAR,"MMDA ALERT: Vehicular accident at Commonwealth, Shopwise EB  involving bus and car as of 5:27 PM. 2 lanes occupied.… https://t.co/cL5zYVdCyn",https://twitter.com/mmda/status/1038362924165689344
2018-09-08,5:52 PM,Quezon City,EDSA MUÑOZ,14.657668,121.01721200000001,1,NB,VEHICULAR ACCIDENT,1.0,SUV AND TAXI,MMDA ALERT: Vehicular accident at EDSA Muñoz NB  involving SUV and taxi as of 5:52 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038371014197964801
2018-09-08,5:52 PM,Quezon City,EDSA LRT BALINTAWAK,14.657435000000001,121.003873,1,NB,VEHICULAR ACCIDENT,2.0,VAN AND BUS,MMDA ALERT: Vehicular accident at EDSA LRT Balintawak NB  involving van and bus as of 5:52 PM. 2 lanes occupied. MM… https://t.co/7lkCchFXkU,https://twitter.com/mmda/status/1038371344411385859
2018-09-08,6:41 PM,Quezon City,C5 CALLE INDUSTRIA,14.605472,121.079122,1,SB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,MMDA ALERT: Vehicular accident at C5 Calle industria SB  involving SUV and car as of 6:41 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038379102409916417
2018-09-08,6:56 PM,ParaÃ±aque,MACAPAGAL BLVD. ASEANA,14.525129999999999,120.99034499999999,0,SB,VEHICULAR ACCIDENT,1.0,AUV AND CAR,MMDA ALERT: Vehicular accident at Macapagal Blvd ASEANA SB involving AUV and car as of 6:56 PM. 1 lane occupied. MM… https://t.co/XLQAG25j5i,https://twitter.com/mmda/status/1038385099820097537
2018-09-08,7:03 PM,Quezon City,C5 KATIPUNAN AVE. ATENEO GATE 2,14.638481,121.07453999999998,0,NB,VEHICULAR ACCIDENT,1.0,AUV AND VAN,MMDA ALERT: Vehicular accident at C5 Katipunan Ave. Ateneo Gate 2 NB involving AUV and van as of 7:03 PM. 1 lane oc… https://t.co/ZEnHYkKlTb,https://twitter.com/mmda/status/1038385945752428545
2018-09-08,7:31 PM,Quezon City,EDSA MUÑOZ,14.657668,121.01721200000001,1,NB,VEHICULAR ACCIDENT,2.0,TAXI AND BUS,MMDA ALERT: Vehicular accident at EDSA Muñoz NB involving taxi and bus as of 7:31 PM. 2 lanes occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038393647534755840
2018-09-08,10:40 PM,Quezon City,EDSA AURORA,14.621564000000001,121.050149,1,NB,STALLED ELF TRUCK DUE TO MECHANICAL PROBLEM,1.0,ELF TRUCK,MMDA ALERT: Stalled Elf truck due to mechanical problem at EDSA Aurora NB as of 10:40 PM 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1038441586441445376
2018-09-08,11:42 PM,Marikina,KATIPUNAN P. TUAZON,14.623598000000001,121.07424499999999,0,NB,STALLED ALUMINUM VAN DUE MECHANICAL PROBLEM,1.0,ALUMINUM VAN,MMDA ALERT: Stalled Aluminum van due mechanical problem at Katipunan P.Tuazon NB as od 11:42 PM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1038455351798943744
2018-09-08,12:26 AM,Makati City,EDSA KALAYAAN,14.55778,121.038293,1,NB,VEHICULAR ACCIDENT,1.0,SUV AND CAR,MMDA ALERT: Vehicular accident at EDSA Kalayaan NB involving SUV and car as of 12:26 AM. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1038467032965033985
2018-09-09,11:46 AM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,1,NB,STALLED BUS DUE TO MECHANICAL PROBLEM,1.0,BUS,MMDA ALERT: Stalled bus due to mechanical problem at EDSA Pioneer NB as of 11:46 AM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038638381939404801
2018-09-09,11:47 AM,Quezon City,AURORA KATIPUNAN,14.631692000000001,121.07421699999999,1,SB,VEHICULAR ACCIDENT,1.0,ELF TRUCK AND TRAILER TRUCK,MMDA ALERT: Vehicular accident at Aurora Katipunan SB involving elf truck and trailer truck as of 11:47 AM. 1 lane… https://t.co/6wVbfwcbGR,https://twitter.com/mmda/status/1038638879174062081
2018-09-09,1:10 PM,Mandaluyong,EDSA BONI MRT,14.574014000000002,121.04841,1,SB,VEHICULAR ACCIDENT,1.0,VAN AND MC,MMDA ALERT: Vehicular accident at EDSA Boni MRT SB involving van and MC as of 1:10 PM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038657918764113920
2018-09-09,3:50 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.05556200000001,1,NB,VEHICULAR ACCIDENT,1.0,2 BUSES,MMDA ALERT: Vehicular accident at EDSA Megamall NB involving 2 buses as of 3:50 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038702366550196225
2018-09-09,3:55 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141000000001,121.06961899999999,1,SB,MULTIPLE COLLISION ,1.0,ELF VAN AND 2 CARS,MMDA ALERT: Multiple Collision  at C5 Bagong Ilog flyover SB involving Elf van and 2 cars as of 3:55 PM. 1 lane occ… https://t.co/8pInUEuSfO,https://twitter.com/mmda/status/1038702424729346048
2018-09-09,5:37 PM,Quezon City,COMMONWEALTH PHILCOA,14.653542000000002,121.052687,1,WB,VEHICULAR ACCIDENT,1.0,MOTORCYCLE,MMDA ALERT: Vehicular accident at  Commonwealth Philcoa WB involving motorcycle as of 5:37 PM. 1 lane occupied. MMDA enforcer on site. #mmda,https://twitter.com/mmda/status/1038727824541011969
2018-09-09,6:17 PM,,MARCOS HIGHWAY BURGER KING U-TURN SLOT,14.621217999999999,121.10425,0,EB,VEHICULAR ACCIDENT,1.0,2 CARS,MMDA ALERT: Vehicular accident at Marcos Highway Burger King U-turn slot EB involving 2 cars as of 6:17 PM. 1 lane… https://t.co/myRSPq0mTS,https://twitter.com/mmda/status/1038735258022174721
2018-09-09,6:43 PM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,1,EB,VEHICULAR ACCIDENT,1.0,BICYCLE AND CAR,MMDA ALERT: Vehicular accident at Commonwealth Tandang Sora EB involving bicycle and car as of 6:43 PM. 1 lane occu… https://t.co/egeq2dmdcu,https://twitter.com/mmda/status/1038740584020631552
2018-09-09,4:23 AM,Quezon City,MATANDANG BALARA HOME DEPOT,14.667975,121.074487,0,WB,VEHICULAR ACCIDENT,1.0,SUV,MMDA ALERT: Vehicular accident at Old Balara WB infront of home depot involving SUV as of 4:23 Am. 1 lane occupied. MMDA on site. #mmda,https://twitter.com/mmda/status/1038892562424025088
2018-09-09,7:15 AM,Quezon City,BONI SERRANO 6TH AVE.,14.611267000000002,121.05658600000001,0,WB,VEHICULAR ACCIDENT,1.0,CAR AND MC,"MMDA ALERT: Vehicular accident at Boni Serrano 6th Ave, WB involving car and MC as of 7:15 AM. 1 lane occupied MMDA on site. #mmda",https://twitter.com/mmda/status/1038930816942764032
2018-09-09,7:30 AM,Quezon City,COMMONWEALTH DON ANTONIO,14.677871,121.08315800000001,1,WB,VEHICULAR ACCIDENT,1.0,TAXI AND PUJ,MMDA ALERT: Vehicular accident at Commonwealth Don Antonio WB involving taxi and PUJ as of 7:30 AM. 1 lane occupied MMDA on site. #mmda,https://twitter.com/mmda/status/1038936001224175616
